name,addr,type,source,namespace,is_primary
DAT_34665d20,0x34665D20,Label,DEFAULT,Global,1
SUB_55340e5c,0x55340E5C,Label,DEFAULT,Global,1
DAT_585d0a00,0x585D0A00,Label,DEFAULT,Global,1
DAT_5b25342e,0x5B25342E,Label,DEFAULT,Global,1
DAT_5d207379,0x5D207379,Label,DEFAULT,Global,1
DAT_73785b25,0x73785B25,Label,DEFAULT,Global,1
DAT_737a5b25,0x737A5B25,Label,DEFAULT,Global,1
TLB_REFILL,0x80000000,Function,ANALYSIS,Global,1
LAB_80000004,0x80000004,Label,DEFAULT,Global,1
LAB_80000008,0x80000008,Label,DEFAULT,Global,1
LAB_8000000c,0x8000000C,Label,DEFAULT,Global,1
DAT_80000020,0x80000020,Label,DEFAULT,Global,1
DAT_80000040,0x80000040,Label,DEFAULT,Global,1
DAT_80000060,0x80000060,Label,DEFAULT,Global,1
XTLB_REFILL,0x80000080,Label,ANALYSIS,Global,1
DAT_80000084,0x80000084,Label,DEFAULT,Global,1
DAT_80000088,0x80000088,Label,DEFAULT,Global,1
DAT_8000008c,0x8000008C,Label,DEFAULT,Global,1
CACHE_ERROR,0x80000100,Label,ANALYSIS,Global,1
DAT_80000104,0x80000104,Label,DEFAULT,Global,1
DAT_80000108,0x80000108,Label,DEFAULT,Global,1
DAT_8000010c,0x8000010C,Label,DEFAULT,Global,1
GEN_EXCEPTION,0x80000180,Label,ANALYSIS,Global,1
DAT_80000184,0x80000184,Label,DEFAULT,Global,1
DAT_80000188,0x80000188,Label,DEFAULT,Global,1
DAT_8000018c,0x8000018C,Label,DEFAULT,Global,1
NTSC_PAL,0x80000300,Label,ANALYSIS,Global,1
CART_DD,0x80000304,Label,ANALYSIS,Global,1
ROM_BASE,0x80000308,Label,ANALYSIS,Global,1
RESET,0x8000030C,Label,ANALYSIS,Global,1
CIC_ID,0x80000310,Label,ANALYSIS,Global,1
VERSION,0x80000314,Label,ANALYSIS,Global,1
RDRAM_SIZE,0x80000318,Label,ANALYSIS,Global,1
NMI_BUFFER,0x8000031C,Label,ANALYSIS,Global,1
ramMain,0x80000400,Function,ANALYSIS,Global,1
LAB_80000410,0x80000410,Label,DEFAULT,Global,1
main,0x80000450,Function,USER_DEFINED,Global,1
FUN_800004ac,0x800004AC,Function,DEFAULT,Global,1
LAB_80000558,0x80000558,Label,DEFAULT,Global,1
FUN_80000580,0x80000580,Function,DEFAULT,Global,1
LAB_8000068c,0x8000068C,Label,DEFAULT,Global,1
LAB_800006ac,0x800006AC,Label,DEFAULT,Global,1
LAB_8000076c,0x8000076C,Label,DEFAULT,Global,1
LAB_80000778,0x80000778,Label,DEFAULT,Global,1
LAB_8000077c,0x8000077C,Label,DEFAULT,Global,1
LAB_80000784,0x80000784,Label,DEFAULT,Global,1
LAB_80000798,0x80000798,Label,DEFAULT,Global,1
LAB_80000804,0x80000804,Label,DEFAULT,Global,1
LAB_80000814,0x80000814,Label,DEFAULT,Global,1
LAB_80000830,0x80000830,Label,DEFAULT,Global,1
LAB_80000848,0x80000848,Label,DEFAULT,Global,1
LAB_80000894,0x80000894,Label,DEFAULT,Global,1
LAB_80000900,0x80000900,Label,DEFAULT,Global,1
LAB_80000910,0x80000910,Label,DEFAULT,Global,1
LAB_80000920,0x80000920,Label,DEFAULT,Global,1
LAB_80000954,0x80000954,Label,DEFAULT,Global,1
FUN_8000098c,0x8000098C,Function,DEFAULT,Global,1
LAB_80000ab0,0x80000AB0,Label,DEFAULT,Global,1
LAB_80000ac8,0x80000AC8,Label,DEFAULT,Global,1
LAB_80000acc,0x80000ACC,Label,DEFAULT,Global,1
FUN_80000ad8,0x80000AD8,Function,DEFAULT,Global,1
LAB_80000b38,0x80000B38,Label,DEFAULT,Global,1
LAB_80000bb4,0x80000BB4,Label,DEFAULT,Global,1
LAB_80000c18,0x80000C18,Label,DEFAULT,Global,1
LAB_80000c80,0x80000C80,Label,DEFAULT,Global,1
FUN_80000d00,0x80000D00,Function,DEFAULT,Global,1
LAB_80000d94,0x80000D94,Label,DEFAULT,Global,1
LAB_80000dc8,0x80000DC8,Label,DEFAULT,Global,1
LAB_80000e08,0x80000E08,Label,DEFAULT,Global,1
LAB_80000e44,0x80000E44,Label,DEFAULT,Global,1
LAB_80000f40,0x80000F40,Label,DEFAULT,Global,1
LAB_80000fc0,0x80000FC0,Label,DEFAULT,Global,1
LAB_80001018,0x80001018,Label,DEFAULT,Global,1
door_sched_1020,0x80001020,Label,USER_DEFINED,Global,1
CoroutineLabel__0x80001020__inside_FUN_80000D00,0x80001020,Label,USER_DEFINED,Global,0
LAB_80001028,0x80001028,Label,DEFAULT,Global,1
LAB_80001068,0x80001068,Label,DEFAULT,Global,1
LAB_800010bc,0x800010BC,Label,DEFAULT,Global,1
LAB_800010d0,0x800010D0,Label,DEFAULT,Global,1
LAB_80001110,0x80001110,Label,DEFAULT,Global,1
FUN_80001180,0x80001180,Function,DEFAULT,Global,1
LAB_80001190,0x80001190,Label,DEFAULT,Global,1
FUN_800011a0,0x800011A0,Function,DEFAULT,Global,1
door_sched_1240,0x80001240,Label,USER_DEFINED,Global,1
CoroutineLabel__0x80001240__inside_FUN_800011A0,0x80001240,Label,USER_DEFINED,Global,0
FUN_800012fc,0x800012FC,Function,DEFAULT,Global,1
FUN_80001328,0x80001328,Function,DEFAULT,Global,1
LAB_8000148c,0x8000148C,Label,DEFAULT,Global,1
FUN_80001498,0x80001498,Function,DEFAULT,Global,1
FUN_80001614,0x80001614,Function,DEFAULT,Global,1
FUN_80001640,0x80001640,Function,DEFAULT,Global,1
LAB_800016c0,0x800016C0,Label,DEFAULT,Global,1
LAB_800016d4,0x800016D4,Label,DEFAULT,Global,1
FUN_800016e4,0x800016E4,Function,DEFAULT,Global,1
LAB_80001750,0x80001750,Label,DEFAULT,Global,1
LAB_800017e4,0x800017E4,Label,DEFAULT,Global,1
LAB_800017e8,0x800017E8,Label,DEFAULT,Global,1
FUN_80001810,0x80001810,Function,DEFAULT,Global,1
LAB_8000185c,0x8000185C,Label,DEFAULT,Global,1
FUN_8000186c,0x8000186C,Function,DEFAULT,Global,1
LAB_800018c0,0x800018C0,Label,DEFAULT,Global,1
LAB_80001910,0x80001910,Label,DEFAULT,Global,1
LAB_80001918,0x80001918,Label,DEFAULT,Global,1
LAB_8000191c,0x8000191C,Label,DEFAULT,Global,1
FUN_80001928,0x80001928,Function,DEFAULT,Global,1
FUN_80001980,0x80001980,Function,DEFAULT,Global,1
FUN_800019c0,0x800019C0,Function,DEFAULT,Global,1
FUN_80001a00,0x80001A00,Function,DEFAULT,Global,1
FUN_80001a40,0x80001A40,Function,DEFAULT,Global,1
LAB_80001aa4,0x80001AA4,Label,DEFAULT,Global,1
LAB_80001afc,0x80001AFC,Label,DEFAULT,Global,1
LAB_80001b04,0x80001B04,Label,DEFAULT,Global,1
LAB_80001b20,0x80001B20,Label,DEFAULT,Global,1
LAB_80001b24,0x80001B24,Label,DEFAULT,Global,1
LAB_80001b40,0x80001B40,Label,DEFAULT,Global,1
LAB_80001bac,0x80001BAC,Label,DEFAULT,Global,1
LAB_80001bb0,0x80001BB0,Label,DEFAULT,Global,1
LAB_80001bb8,0x80001BB8,Label,DEFAULT,Global,1
LAB_80001bcc,0x80001BCC,Label,DEFAULT,Global,1
FUN_80001c00,0x80001C00,Function,DEFAULT,Global,1
LAB_80001c28,0x80001C28,Label,DEFAULT,Global,1
LAB_80001cf4,0x80001CF4,Label,DEFAULT,Global,1
LAB_80001d1c,0x80001D1C,Label,DEFAULT,Global,1
LAB_80001d2c,0x80001D2C,Label,DEFAULT,Global,1
LAB_80001d3c,0x80001D3C,Label,DEFAULT,Global,1
LAB_80001d40,0x80001D40,Label,DEFAULT,Global,1
LAB_80001d54,0x80001D54,Label,DEFAULT,Global,1
FUN_80001d68,0x80001D68,Function,DEFAULT,Global,1
FUN_80001d94,0x80001D94,Function,DEFAULT,Global,1
FUN_80001df4,0x80001DF4,Function,DEFAULT,Global,1
LAB_80001e18,0x80001E18,Label,DEFAULT,Global,1
LAB_80001e40,0x80001E40,Label,DEFAULT,Global,1
FUN_80001e50,0x80001E50,Function,DEFAULT,Global,1
LAB_80001e60,0x80001E60,Label,DEFAULT,Global,1
LAB_80001e84,0x80001E84,Label,DEFAULT,Global,1
LAB_80001e98,0x80001E98,Label,DEFAULT,Global,1
LAB_80001ea4,0x80001EA4,Label,DEFAULT,Global,1
FUN_80001eb0,0x80001EB0,Function,DEFAULT,Global,1
LAB_80001f2c,0x80001F2C,Label,DEFAULT,Global,1
LAB_80001f34,0x80001F34,Label,DEFAULT,Global,1
LAB_80001f50,0x80001F50,Label,DEFAULT,Global,1
LAB_80001fa4,0x80001FA4,Label,DEFAULT,Global,1
LAB_80001fb8,0x80001FB8,Label,DEFAULT,Global,1
LAB_80001fbc,0x80001FBC,Label,DEFAULT,Global,1
FUN_80001fe8,0x80001FE8,Function,DEFAULT,Global,1
LAB_80002004,0x80002004,Label,DEFAULT,Global,1
FUN_80002040,0x80002040,Function,DEFAULT,Global,1
LAB_8000205c,0x8000205C,Label,DEFAULT,Global,1
FUN_800020b8,0x800020B8,Function,DEFAULT,Global,1
JRDISP_container_80002138,0x80002138,Function,USER_DEFINED,Global,1
switchD,0x8000216C,Label,ANALYSIS,switchD_8000216c,1
JRDISP_site_8000216C__t7,0x8000216C,Label,USER_DEFINED,Global,0
caseD_0,0x80002174,Label,ANALYSIS,switchD_8000216c,1
LAB_8000218c,0x8000218C,Label,DEFAULT,Global,1
LAB_8000219c,0x8000219C,Label,DEFAULT,Global,1
caseD_1,0x800021BC,Label,ANALYSIS,switchD_8000216c,1
LAB_80002224,0x80002224,Label,DEFAULT,Global,1
LAB_80002234,0x80002234,Label,DEFAULT,Global,1
caseD_2,0x80002244,Label,ANALYSIS,switchD_8000216c,1
caseD_3,0x80002288,Label,ANALYSIS,switchD_8000216c,1
LAB_80002300,0x80002300,Label,DEFAULT,Global,1
LAB_80002310,0x80002310,Label,DEFAULT,Global,1
LAB_8000232c,0x8000232C,Label,DEFAULT,Global,1
LAB_80002334,0x80002334,Label,DEFAULT,Global,1
LAB_80002344,0x80002344,Label,DEFAULT,Global,1
caseD_4,0x80002354,Label,ANALYSIS,switchD_8000216c,1
LAB_8000235c,0x8000235C,Label,DEFAULT,Global,1
default,0x80002360,Label,ANALYSIS,switchD_8000216c,1
FUN_8000236c,0x8000236C,Function,DEFAULT,Global,1
LAB_800023b8,0x800023B8,Label,DEFAULT,Global,1
LAB_800023cc,0x800023CC,Label,DEFAULT,Global,1
LAB_800023dc,0x800023DC,Label,DEFAULT,Global,1
LAB_800023e8,0x800023E8,Label,DEFAULT,Global,1
LAB_80002408,0x80002408,Label,DEFAULT,Global,1
LAB_8000243c,0x8000243C,Label,DEFAULT,Global,1
LAB_80002444,0x80002444,Label,DEFAULT,Global,1
LAB_80002448,0x80002448,Label,DEFAULT,Global,1
FUN_80002454,0x80002454,Function,DEFAULT,Global,1
LAB_80002494,0x80002494,Label,DEFAULT,Global,1
LAB_800024a4,0x800024A4,Label,DEFAULT,Global,1
LAB_800024a8,0x800024A8,Label,DEFAULT,Global,1
FUN_800024c0,0x800024C0,Function,DEFAULT,Global,1
LAB_80002500,0x80002500,Label,DEFAULT,Global,1
LAB_80002518,0x80002518,Label,DEFAULT,Global,1
switchD,0x80002548,Label,ANALYSIS,switchD_80002548,1
caseD_0,0x80002550,Label,ANALYSIS,switchD_80002548,1
LAB_80002584,0x80002584,Label,DEFAULT,Global,1
LAB_80002594,0x80002594,Label,DEFAULT,Global,1
caseD_1,0x800025B8,Label,ANALYSIS,switchD_80002548,1
caseD_2,0x80002610,Label,ANALYSIS,switchD_80002548,1
caseD_3,0x80002660,Label,ANALYSIS,switchD_80002548,1
LAB_80002698,0x80002698,Label,DEFAULT,Global,1
LAB_800026a0,0x800026A0,Label,DEFAULT,Global,1
caseD_4,0x800026A8,Label,ANALYSIS,switchD_80002548,1
caseD_5,0x800026B8,Label,ANALYSIS,switchD_80002548,1
LAB_80002700,0x80002700,Label,DEFAULT,Global,1
LAB_80002708,0x80002708,Label,DEFAULT,Global,1
default,0x8000270C,Label,ANALYSIS,switchD_80002548,1
JRDISP_container_80002718,0x80002718,Function,USER_DEFINED,Global,1
switchD,0x80002754,Label,ANALYSIS,switchD_80002754,1
JRDISP_site_80002754__t6,0x80002754,Label,USER_DEFINED,Global,0
caseD_0,0x8000275C,Label,ANALYSIS,switchD_80002754,1
LAB_800027b0,0x800027B0,Label,DEFAULT,Global,1
LAB_800027c0,0x800027C0,Label,DEFAULT,Global,1
caseD_1,0x800027D4,Label,ANALYSIS,switchD_80002754,1
caseD_2,0x800027E8,Label,ANALYSIS,switchD_80002754,1
caseD_3,0x80002840,Label,ANALYSIS,switchD_80002754,1
caseD_4,0x80002850,Label,ANALYSIS,switchD_80002754,1
caseD_5,0x80002860,Label,ANALYSIS,switchD_80002754,1
LAB_800028e8,0x800028E8,Label,DEFAULT,Global,1
LAB_800028f8,0x800028F8,Label,DEFAULT,Global,1
LAB_800028fc,0x800028FC,Label,DEFAULT,Global,1
LAB_80002918,0x80002918,Label,DEFAULT,Global,1
LAB_80002928,0x80002928,Label,DEFAULT,Global,1
default,0x8000292C,Label,ANALYSIS,switchD_80002754,1
FUN_80002938,0x80002938,Function,DEFAULT,Global,1
LAB_80002984,0x80002984,Label,DEFAULT,Global,1
LAB_800029e8,0x800029E8,Label,DEFAULT,Global,1
LAB_80002a2c,0x80002A2C,Label,DEFAULT,Global,1
LAB_80002a3c,0x80002A3C,Label,DEFAULT,Global,1
LAB_80002a4c,0x80002A4C,Label,DEFAULT,Global,1
LAB_80002a88,0x80002A88,Label,DEFAULT,Global,1
LAB_80002a8c,0x80002A8C,Label,DEFAULT,Global,1
FUN_80002a98,0x80002A98,Function,DEFAULT,Global,1
FUN_80002ab8,0x80002AB8,Function,DEFAULT,Global,1
LAB_80002b00,0x80002B00,Label,DEFAULT,Global,1
LAB_80002b24,0x80002B24,Label,DEFAULT,Global,1
LAB_80002b34,0x80002B34,Label,DEFAULT,Global,1
LAB_80002b58,0x80002B58,Label,DEFAULT,Global,1
LAB_80002b98,0x80002B98,Label,DEFAULT,Global,1
LAB_80002be8,0x80002BE8,Label,DEFAULT,Global,1
LAB_80002c38,0x80002C38,Label,DEFAULT,Global,1
LAB_80002c64,0x80002C64,Label,DEFAULT,Global,1
LAB_80002c6c,0x80002C6C,Label,DEFAULT,Global,1
LAB_80002c70,0x80002C70,Label,DEFAULT,Global,1
LAB_80002c7c,0x80002C7C,Label,DEFAULT,Global,1
LAB_80002cc8,0x80002CC8,Label,DEFAULT,Global,1
LAB_80002d1c,0x80002D1C,Label,DEFAULT,Global,1
LAB_80002d48,0x80002D48,Label,DEFAULT,Global,1
LAB_80002d58,0x80002D58,Label,DEFAULT,Global,1
LAB_80002d68,0x80002D68,Label,DEFAULT,Global,1
LAB_80002d84,0x80002D84,Label,DEFAULT,Global,1
LAB_80002d88,0x80002D88,Label,DEFAULT,Global,1
FUN_80002d94,0x80002D94,Function,DEFAULT,Global,1
LAB_80002dd8,0x80002DD8,Label,DEFAULT,Global,1
LAB_80002de4,0x80002DE4,Label,DEFAULT,Global,1
LAB_80002e2c,0x80002E2C,Label,DEFAULT,Global,1
LAB_80002e60,0x80002E60,Label,DEFAULT,Global,1
LAB_80002e64,0x80002E64,Label,DEFAULT,Global,1
LAB_80002e70,0x80002E70,Label,DEFAULT,Global,1
LAB_80002eb8,0x80002EB8,Label,DEFAULT,Global,1
LAB_80002eec,0x80002EEC,Label,DEFAULT,Global,1
LAB_80002ef0,0x80002EF0,Label,DEFAULT,Global,1
FUN_80002efc,0x80002EFC,Function,DEFAULT,Global,1
LAB_80002f48,0x80002F48,Label,DEFAULT,Global,1
JRDISP_container_80002F54,0x80002F54,Function,USER_DEFINED,Global,1
switchD,0x80002F88,Label,ANALYSIS,switchD_80002f88,1
JRDISP_site_80002F88__t7,0x80002F88,Label,USER_DEFINED,Global,0
caseD_0,0x80002F90,Label,ANALYSIS,switchD_80002f88,1
caseD_1,0x80002FB8,Label,ANALYSIS,switchD_80002f88,1
caseD_2,0x80003034,Label,ANALYSIS,switchD_80002f88,1
caseD_3,0x80003060,Label,ANALYSIS,switchD_80002f88,1
caseD_4,0x80003070,Label,ANALYSIS,switchD_80002f88,1
LAB_800030d8,0x800030D8,Label,DEFAULT,Global,1
LAB_800030e0,0x800030E0,Label,DEFAULT,Global,1
default,0x800030E4,Label,ANALYSIS,switchD_80002f88,1
LAB_800030f0,0x800030F0,Label,DEFAULT,Global,1
switchD,0x80003120,Label,ANALYSIS,switchD_80003120,1
caseD_0,0x80003128,Label,ANALYSIS,switchD_80003120,1
caseD_1,0x80003144,Label,ANALYSIS,switchD_80003120,1
LAB_80003174,0x80003174,Label,DEFAULT,Global,1
LAB_80003184,0x80003184,Label,DEFAULT,Global,1
caseD_2,0x800031AC,Label,ANALYSIS,switchD_80003120,1
caseD_3,0x800031DC,Label,ANALYSIS,switchD_80003120,1
caseD_4,0x80003228,Label,ANALYSIS,switchD_80003120,1
LAB_8000325c,0x8000325C,Label,DEFAULT,Global,1
LAB_8000326c,0x8000326C,Label,DEFAULT,Global,1
LAB_800032b0,0x800032B0,Label,DEFAULT,Global,1
LAB_800032f4,0x800032F4,Label,DEFAULT,Global,1
LAB_80003318,0x80003318,Label,DEFAULT,Global,1
default,0x8000331C,Label,ANALYSIS,switchD_80003120,1
FUN_80003328,0x80003328,Function,DEFAULT,Global,1
FUN_80003358,0x80003358,Function,DEFAULT,Global,1
FUN_80003380,0x80003380,Function,DEFAULT,Global,1
FUN_80003428,0x80003428,Function,DEFAULT,Global,1
FUN_80003478,0x80003478,Function,DEFAULT,Global,1
FUN_80003528,0x80003528,Function,DEFAULT,Global,1
FUN_80003628,0x80003628,Function,DEFAULT,Global,1
FUN_80003678,0x80003678,Function,DEFAULT,Global,1
FUN_80003728,0x80003728,Function,DEFAULT,Global,1
FUN_8000378c,0x8000378C,Function,DEFAULT,Global,1
FUN_8000383c,0x8000383C,Function,DEFAULT,Global,1
FUN_80003880,0x80003880,Function,DEFAULT,Global,1
FUN_800038e4,0x800038E4,Function,DEFAULT,Global,1
LAB_80003940,0x80003940,Label,DEFAULT,Global,1
FUN_8000394c,0x8000394C,Function,DEFAULT,Global,1
LAB_800039b0,0x800039B0,Label,DEFAULT,Global,1
FUN_800039c0,0x800039C0,Function,DEFAULT,Global,1
LAB_800039d4,0x800039D4,Label,DEFAULT,Global,1
LAB_80003a08,0x80003A08,Label,DEFAULT,Global,1
LAB_80003a1c,0x80003A1C,Label,DEFAULT,Global,1
LAB_80003a28,0x80003A28,Label,DEFAULT,Global,1
LAB_80003a60,0x80003A60,Label,DEFAULT,Global,1
FUN_80003a94,0x80003A94,Function,DEFAULT,Global,1
LAB_80003acc,0x80003ACC,Label,DEFAULT,Global,1
LAB_80003ae4,0x80003AE4,Label,DEFAULT,Global,1
LAB_80003b0c,0x80003B0C,Label,DEFAULT,Global,1
LAB_80003b30,0x80003B30,Label,DEFAULT,Global,1
LAB_80003b58,0x80003B58,Label,DEFAULT,Global,1
LAB_80003b80,0x80003B80,Label,DEFAULT,Global,1
LAB_80003b98,0x80003B98,Label,DEFAULT,Global,1
LAB_80003bc0,0x80003BC0,Label,DEFAULT,Global,1
LAB_80003be8,0x80003BE8,Label,DEFAULT,Global,1
LAB_80003c08,0x80003C08,Label,DEFAULT,Global,1
LAB_80003c18,0x80003C18,Label,DEFAULT,Global,1
LAB_80003c1c,0x80003C1C,Label,DEFAULT,Global,1
LAB_80003c58,0x80003C58,Label,DEFAULT,Global,1
LAB_80003c8c,0x80003C8C,Label,DEFAULT,Global,1
LAB_80003cb4,0x80003CB4,Label,DEFAULT,Global,1
LAB_80003cb8,0x80003CB8,Label,DEFAULT,Global,1
LAB_80003cc0,0x80003CC0,Label,DEFAULT,Global,1
FUN_80003cc8,0x80003CC8,Function,DEFAULT,Global,1
LAB_80003cf4,0x80003CF4,Label,DEFAULT,Global,1
FUN_80003d28,0x80003D28,Function,DEFAULT,Global,1
LAB_80003d54,0x80003D54,Label,DEFAULT,Global,1
FUN_80003d88,0x80003D88,Function,DEFAULT,Global,1
FUN_80003dc0,0x80003DC0,Function,DEFAULT,Global,1
LAB_80003e08,0x80003E08,Label,DEFAULT,Global,1
HUB_fanin_72__80003E10,0x80003E10,Function,USER_DEFINED,Global,1
LAB_80003e40,0x80003E40,Label,DEFAULT,Global,1
LAB_80003e60,0x80003E60,Label,DEFAULT,Global,1
LAB_80003e84,0x80003E84,Label,DEFAULT,Global,1
FUN_80003ea0,0x80003EA0,Function,DEFAULT,Global,1
LAB_80003ed0,0x80003ED0,Label,DEFAULT,Global,1
LAB_80003ef4,0x80003EF4,Label,DEFAULT,Global,1
LAB_80003f18,0x80003F18,Label,DEFAULT,Global,1
FUN_80003f30,0x80003F30,Function,DEFAULT,Global,1
LAB_80003f84,0x80003F84,Label,DEFAULT,Global,1
LAB_80003fcc,0x80003FCC,Label,DEFAULT,Global,1
LAB_80004014,0x80004014,Label,DEFAULT,Global,1
FUN_80004058,0x80004058,Function,DEFAULT,Global,1
LAB_800040a0,0x800040A0,Label,DEFAULT,Global,1
FUN_800040a8,0x800040A8,Function,DEFAULT,Global,1
FUN_80004170,0x80004170,Function,DEFAULT,Global,1
FUN_800041e0,0x800041E0,Function,DEFAULT,Global,1
LAB_800041ec,0x800041EC,Label,DEFAULT,Global,1
LAB_80004200,0x80004200,Label,DEFAULT,Global,1
FUN_80004208,0x80004208,Function,DEFAULT,Global,1
LAB_80004214,0x80004214,Label,DEFAULT,Global,1
LAB_80004230,0x80004230,Label,DEFAULT,Global,1
FUN_80004240,0x80004240,Function,DEFAULT,Global,1
LAB_80004258,0x80004258,Label,DEFAULT,Global,1
FUN_800042ac,0x800042AC,Function,DEFAULT,Global,1
FUN_8000433c,0x8000433C,Function,DEFAULT,Global,1
LAB_80004540,0x80004540,Label,DEFAULT,Global,1
LAB_80004568,0x80004568,Label,DEFAULT,Global,1
LAB_80004578,0x80004578,Label,DEFAULT,Global,1
LAB_800045d8,0x800045D8,Label,DEFAULT,Global,1
LAB_800045dc,0x800045DC,Label,DEFAULT,Global,1
LAB_800045f8,0x800045F8,Label,DEFAULT,Global,1
LAB_800045fc,0x800045FC,Label,DEFAULT,Global,1
LAB_8000462c,0x8000462C,Label,DEFAULT,Global,1
LAB_80004630,0x80004630,Label,DEFAULT,Global,1
LAB_8000464c,0x8000464C,Label,DEFAULT,Global,1
LAB_80004650,0x80004650,Label,DEFAULT,Global,1
LAB_80004698,0x80004698,Label,DEFAULT,Global,1
LAB_800046a0,0x800046A0,Label,DEFAULT,Global,1
LAB_800046c0,0x800046C0,Label,DEFAULT,Global,1
LAB_800046c8,0x800046C8,Label,DEFAULT,Global,1
LAB_800046fc,0x800046FC,Label,DEFAULT,Global,1
LAB_80004718,0x80004718,Label,DEFAULT,Global,1
LAB_8000471c,0x8000471C,Label,DEFAULT,Global,1
LAB_80004778,0x80004778,Label,DEFAULT,Global,1
LAB_8000477c,0x8000477C,Label,DEFAULT,Global,1
LAB_80004798,0x80004798,Label,DEFAULT,Global,1
LAB_8000479c,0x8000479C,Label,DEFAULT,Global,1
LAB_800047cc,0x800047CC,Label,DEFAULT,Global,1
LAB_800047d0,0x800047D0,Label,DEFAULT,Global,1
LAB_800047ec,0x800047EC,Label,DEFAULT,Global,1
LAB_800047f0,0x800047F0,Label,DEFAULT,Global,1
LAB_80004838,0x80004838,Label,DEFAULT,Global,1
LAB_80004840,0x80004840,Label,DEFAULT,Global,1
LAB_80004844,0x80004844,Label,DEFAULT,Global,1
LAB_80004864,0x80004864,Label,DEFAULT,Global,1
LAB_8000486c,0x8000486C,Label,DEFAULT,Global,1
LAB_80004870,0x80004870,Label,DEFAULT,Global,1
LAB_800048bc,0x800048BC,Label,DEFAULT,Global,1
LAB_800048c0,0x800048C0,Label,DEFAULT,Global,1
FUN_80004910,0x80004910,Function,DEFAULT,Global,1
FUN_80004964,0x80004964,Function,DEFAULT,Global,1
LAB_800049c4,0x800049C4,Label,DEFAULT,Global,1
FUN_800049d0,0x800049D0,Function,DEFAULT,Global,1
LAB_80004a60,0x80004A60,Label,DEFAULT,Global,1
LAB_80004aa4,0x80004AA4,Label,DEFAULT,Global,1
LAB_80004abc,0x80004ABC,Label,DEFAULT,Global,1
FUN_80004af8,0x80004AF8,Function,DEFAULT,Global,1
LAB_80004b60,0x80004B60,Label,DEFAULT,Global,1
LAB_80004b98,0x80004B98,Label,DEFAULT,Global,1
LAB_80004bf4,0x80004BF4,Label,DEFAULT,Global,1
LAB_80004bfc,0x80004BFC,Label,DEFAULT,Global,1
LAB_80004c14,0x80004C14,Label,DEFAULT,Global,1
LAB_80004c34,0x80004C34,Label,DEFAULT,Global,1
LAB_80004cc0,0x80004CC0,Label,DEFAULT,Global,1
LAB_80004cc4,0x80004CC4,Label,DEFAULT,Global,1
LAB_80004d0c,0x80004D0C,Label,DEFAULT,Global,1
LAB_80004d20,0x80004D20,Label,DEFAULT,Global,1
LAB_80004d2c,0x80004D2C,Label,DEFAULT,Global,1
LAB_80004d50,0x80004D50,Label,DEFAULT,Global,1
LAB_80004d60,0x80004D60,Label,DEFAULT,Global,1
LAB_80004d70,0x80004D70,Label,DEFAULT,Global,1
LAB_80004d94,0x80004D94,Label,DEFAULT,Global,1
LAB_80004d98,0x80004D98,Label,DEFAULT,Global,1
LAB_80004e10,0x80004E10,Label,DEFAULT,Global,1
LAB_80004e1c,0x80004E1C,Label,DEFAULT,Global,1
LAB_80004e28,0x80004E28,Label,DEFAULT,Global,1
LAB_80004ec8,0x80004EC8,Label,DEFAULT,Global,1
LAB_80004ed4,0x80004ED4,Label,DEFAULT,Global,1
LAB_80004ee0,0x80004EE0,Label,DEFAULT,Global,1
LAB_80004f14,0x80004F14,Label,DEFAULT,Global,1
LAB_80004f6c,0x80004F6C,Label,DEFAULT,Global,1
LAB_80004f8c,0x80004F8C,Label,DEFAULT,Global,1
LAB_80004f9c,0x80004F9C,Label,DEFAULT,Global,1
LAB_80004fa8,0x80004FA8,Label,DEFAULT,Global,1
LAB_80004fcc,0x80004FCC,Label,DEFAULT,Global,1
LAB_80004fdc,0x80004FDC,Label,DEFAULT,Global,1
LAB_80004fec,0x80004FEC,Label,DEFAULT,Global,1
LAB_80005010,0x80005010,Label,DEFAULT,Global,1
LAB_80005014,0x80005014,Label,DEFAULT,Global,1
LAB_8000508c,0x8000508C,Label,DEFAULT,Global,1
LAB_80005098,0x80005098,Label,DEFAULT,Global,1
LAB_800050a4,0x800050A4,Label,DEFAULT,Global,1
LAB_80005144,0x80005144,Label,DEFAULT,Global,1
LAB_80005150,0x80005150,Label,DEFAULT,Global,1
LAB_8000515c,0x8000515C,Label,DEFAULT,Global,1
LAB_80005190,0x80005190,Label,DEFAULT,Global,1
FUN_80005394,0x80005394,Function,DEFAULT,Global,1
LAB_800053c0,0x800053C0,Label,DEFAULT,Global,1
LAB_80005428,0x80005428,Label,DEFAULT,Global,1
LAB_8000549c,0x8000549C,Label,DEFAULT,Global,1
LAB_800054f0,0x800054F0,Label,DEFAULT,Global,1
LAB_8000551c,0x8000551C,Label,DEFAULT,Global,1
LAB_80005538,0x80005538,Label,DEFAULT,Global,1
LAB_8000556c,0x8000556C,Label,DEFAULT,Global,1
LAB_80005598,0x80005598,Label,DEFAULT,Global,1
LAB_800055b0,0x800055B0,Label,DEFAULT,Global,1
LAB_800055b8,0x800055B8,Label,DEFAULT,Global,1
LAB_800055d4,0x800055D4,Label,DEFAULT,Global,1
LAB_800055e8,0x800055E8,Label,DEFAULT,Global,1
